Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
3946,nan,Clear#,High,Afternoon,Bike,22.0,5.0,85.0
3947,12.97 km,Clear,Low,Morning,Bike,18.0,3.0,63.0
3948,9.55 km,Cloudy,High,Morning,Bike,15.0,4.0,71.0
3949,23.36KM,Clear,Low,Morning,Bike,21.0,9.0,90.0
3950,20.77 km,Cloudy,Medium,Morning,Bike,20.0,9.0,109.0
3951,17.58 km,Cloudy,Low,Evening,Bike,12.0,6.0,76.0
3952,18.0 km,Cloudy,Medium,Evening,Scooter,14.0,9.0,105.0
3953,11.81 km,Rainy,Medium,Evening,Scooter,32.0,8.0,127.0
3954,23.06 km,Cloudy,Low,Afternoon,Bike,27.0,8.0,99.0
3955,17.52 km,,High,Night,Bike,5.0,4.0,
3956,18.36 km,Cloudy,Medium,Afternoon,Bike,32.0,5.0,115.0
3957,21.61 km,Rainy,Medium,Morning,Scooter,15.0,8.0,151.0
3958,7.21 km,Clear,Medium,Night,Bike,20.0,3.0,46.0
3959,20.27 km,Cloudy#,Low,Afternoon,Scooter,19.0,8.0,85.0
3960,5.28 km,Clear,Medium,Night,Bike,19.0,7.0,36.0
3961,8.96 km,Clear,Medium,Afternoon,Car,28.0,8.0,74.0
3962,8.72 km,Windy,Medium,Evening,Bike,20.0,2.0,77.0
3963,24.47 km,Windy,High,Morning,Bike,9.0,1.0,163.0
3964,21.49kilometer,Cloudy,Low,Night,Car,29.0,2.0,121.0
3965,17.68 km,Rainy,High,Morning,Scooter,23.0,5.0,184.0
3966,18.31 km,Windy,Low,Morning,Bike,16.0,9.0,79.0
3967,14.27 km,Foggy@,Medium,Morning,Scooter,8.0,8.0,92.0
3968,23.7 km,Cloudy,Medium,Evening,Bike,8.0,7.0,112.0
3969,12.66 km,Cloudy,Low,Morning,Scooter,,4.0,55.0
3970,9.82 km,Clear,Medium,Night,Bike,7.0,3.0,37.0
3971,4.49km,Clear@,Medium,,Car,24.0,4.0,46.0
3972,19.76 km,Clear,High,Evening,Bike,8.0,8.0,104.0
3973,18.49 km,Rainy,High,Evening,Bike,17.0,8.0,151.0
3974,9.92 km,Rainy,Low,Night,Scooter,23.0,6.0,59.0
3975,1.12 km,Windy,Low,Night,Scooter,28.0,4.0,31.0
3976,21.06 km,Clear,Low,Night,Scooter,10.0,3.0,76.0
3977,0.78 km,Cloudy,Low,Night,Scooter,20.0,8.0,22.0
3978,17.74 km,Clear,High,Morning,Car,15.0,2.0,156.0
3979,24.27 km,Clear,High,Morning,Scooter,33.0,8.0,176.0
3980,11.22 km,Windy,Low,Evening,Scooter,24.0,5.0,85.0
3981,6.26 km,Cloudy,Medium,,Bike,,9.0,26.0
3982,17.77 km,Rainy,Medium,Morning,Scooter,18.0,8.0,136.0
3983,999 km,Clear,High,Evening,Car,12.0,3.0,172.0
3984,13.89 km,Clear,,Evening,Bike,19.0,4.0,73.0
3985,,Cloudy,High,Evening,Scooter,32.0,9.0,192.0
3986,1.77km,Clear,High,Night,Bike,14.0,6.0,24.0
3987,12.87 km,Clear,High,Evening,Scooter,18.0,9.0,90.0
3988,18.1kilometer,Clear,Medium,Afternoon,Bike,16.0,3.0,85.0
3989,21.63 km,Cloudy,Medium,Morning,Scooter,23.0,8.0,130.0
3990,4.89 km,Foggy,High,Afternoon,Bike,18.0,9.0,45.0
3991,20.1KM,Rainy,High,Morning,Bike,31.0,1.0,212.0
3992,14.04km,Foggy,Low,Morning,Car,6.0,9.0,80.0
3993,10.22 km,Rainy,High,Morning,Bike,5.0,2.0,83.0
3994,3.73 km,Windy@,High,Evening,Bike,27.0,5.0,69.0
3995,21.7 km,Cloudy,Low,Evening,Scooter,5.0,3.0,106.0
3996,4.35 km,Cloudy@,Medium,Evening,Bike,16.0,1.0,44.0
3997,8.09kilometer,Clear,Medium,Night,Bike,17.0,5.0,44.0
3998,7.61 km,Rainy,High,Morning,Scooter,19.0,7.0,96.0
3999,21.85 km,,High,Evening,Scooter,32.0,2.0,189.0
4000,16.98kilometer,Clear,Low,Morning,Bike,6.0,2.0,67.0
4001,20.02 km,Windy,Low,Night,Bike,30.0,3.0,97.0
4002,6.64 km,Clear,Medium,Afternoon,Scooter,27.0,8.0,56.0
4003,15.81 km,Foggy,Low,Morning,Scooter,7.0,6.0,84.0
4004,14.51 km,Rainy,Low,Morning,Scooter,32.0,3.0,130.0
4005,20.9 km,Clear,High,Evening,Bike,9.0,3.0,125.0
4006,22.7 km,Cloudy,High,Morning,Scooter,20.0,7.0,166.0
4007,0.8 km,Rainy,Medium,Night,Scooter,19.0,3.0,29.0
4008,17.01 km,Clear,High,Afternoon,Bike,24.0,2.0,112.0
4009,1.77km,Rainy,Low,Morning,Car,24.0,5.0,42.0
4010,13.95 km,Rainy,Medium,Afternoon,Bike,20.0,8.0,94.0
4011,7.55 km,Clear,High,Afternoon,Bike,24.0,1.0,76.0
4012,8.02 km,Clear,Medium,Afternoon,Bike,21.0,1.0,57.0
4013,9.15 km,Clear,Medium,Evening,Scooter,9.0,1.0,65.0
4014,15.72 km,Clear,Low,Afternoon,Bike,32.0,4.0,81.0
4015,8.68 km,Clear,Medium,Afternoon,Bike,29.0,8.0,59.0
4016,18.45 km,Rainy,High,Morning,Scooter,24.0,8.0,
4017,10.41 km,Clear,Medium,Afternoon,Scooter,9.0,6.0,55.0
4018,2.17km,Windy,Low,Afternoon,Bike,7.0,7.0,17.0
4019,19.7 km,Clear,High,Evening,Bike,29.0,8.0,128.0
4020,7.5 km,Cloudy@,Low,Morning,Scooter,6.0,7.0,35.0
4021,11.1KM,Cloudy,Medium,Evening,Car,22.0,2.0,109.0
4022,17.29 km,Windy@,Medium,Evening,Bike,5.0,6.0,91.0
4023,8.65 km,Cloudy,High,Morning,Scooter,6.0,4.0,70.0
4024,1.89 km,Clear,High,Afternoon,Bike,14.0,1.0,29.0
4025,9.66 km,Windy,Medium,Night,Bike,22.0,1.0,59.0
4026,23.64 km,Clear,High,Morning,Bike,17.0,5.0,132.0
4027,16.22 km,Clear@,Medium,Evening,Scooter,26.0,3.0,128.0
4028,16.95 km,Clear,Low,Afternoon,Bike,11.0,9.0,57.0
4029,15.99 km,Rainy,High,Evening,Bike,6.0,4.0,123.0
4030,5.38 km,Clear,Medium,Evening,Scooter,15.0,1.0,47.0
4031,10.75 km,Cloudy,High,Afternoon,Bike,27.0,7.0,92.0
4032,18.9KM,Cloudy#,Low,Morning,Bike,19.0,6.0,85.0
4033,2.98 km,Windy,Low,Night,Bike,9.0,4.0,22.0
4034,7.31 km,Clear,Medium,Evening,Bike,21.0,7.0,59.0
4035,7.27 km,Clear,Medium,Evening,Scooter,8.0,4.0,48.0
4036,11.08 km,Clear,Low,Afternoon,Bike,34.0,6.0,67.0
4037,24.52KM,Clear,Low,Afternoon,Scooter,19.0,3.0,107.0
4038,2.15 km,Rainy,High,Evening,Bike,,5.0,76.0
4039,13.21 km,Cloudy,Low,Morning,Bike,12.0,1.0,62.0
4040,4.89 km,Rainy,Medium,Night,Bike,17.0,6.0,40.0
4041,24.28kilometer,Rainy,Medium,Morning,Car,6.0,9.0,169.0
4042,3.28 km,Windy,Medium,Evening,Car,8.0,3.0,27.0
4043,10.39 km,Clear,High,Afternoon,Bike,16.0,1.0,70.0
4044,18.58 km,Foggy,Low,Evening,Bike,34.0,9.0,110.0
4045,17.76 km,Clear#,High,Morning,Bike,16.0,6.0,107.0
4046,10.86 km,Rainy,High,Evening,Bike,26.0,9.0,118.0
4047,8.99 km,Cloudy,Medium,Night,Bike,34.0,3.0,72.0
4048,10.24 km,Rainy,High,Afternoon,Scooter,20.0,6.0,105.0
4049,6.97 km,Cloudy,High,Morning,Bike,17.0,3.0,73.0
4050,5.53 km,Rainy,High,Morning,Scooter,21.0,8.0,81.0
4051,12.33 km,Windy,Medium,Evening,Bike,20.0,6.0,86.0
4052,7.08 km,Rainy,Medium,Morning,Scooter,7.0,9.0,56.0
4053,7.54 km,Rainy,Medium,Morning,Scooter,32.0,3.0,107.0
4054,16.59 km,Clear,Low,Afternoon,Scooter,5.0,9.0,60.0
4055,24.23kilometer,Clear,High,Morning,Scooter,29.0,8.0,163.0
4056,15.29 km,Foggy,High,,Scooter,19.0,4.0,145.0
4057,2.39 km,Cloudy,High,Afternoon,Scooter,31.0,1.0,67.0
4058,2.35 km,Cloudy,High,Morning,Bike,15.0,5.0,37.0
4059,nan,Clear,High,Morning,Bike,17.0,2.0,153.0
4060,,Clear,Low,Afternoon,Car,31.0,5.0,65.0
4061,2.76 km,Clear,High,Morning,Scooter,31.0,1.0,70.0
4062,15.18 km,Cloudy,Medium,Morning,Bike,27.0,3.0,104.0
4063,15.78 km,Clear,Medium,Evening,Bike,8.0,7.0,79.0
4064,16.39 km,Clear,High,Evening,Scooter,12.0,7.0,117.0
4065,7.05 km,Cloudy,High,,Car,29.0,4.0,104.0
4066,0.87 km,Cloudy,High,Evening,Bike,23.0,3.0,43.0
4067,24.14kilometer,Clear,Medium,Night,Scooter,22.0,4.0,107.0
4068,6.65 km,Cloudy,High,Night,Bike,27.0,4.0,61.0
4069,17.06KM,Windy,Medium,Afternoon,Bike,17.0,8.0,85.0
4070,17.81 km,Cloudy@,Low,Morning,Bike,7.0,2.0,
4071,15.45 km,Windy,Medium,Afternoon,Bike,7.0,5.0,78.0
4072,8.17km,Windy,Low,,Bike,7.0,5.0,35.0
4073,7.14 km,Clear,Medium,Afternoon,Bike,15.0,5.0,41.0
4074,15.14 km,Clear,High,Night,Bike,9.0,8.0,64.0
4075,21.72 km,Cloudy,Low,Afternoon,Bike,16.0,9.0,81.0
4076,23.69 km,Cloudy,High,Evening,Bike,20.0,1.0,184.0
4077,3.09 km,Clear,Low,Morning,Car,16.0,6.0,26.0
4078,4.29kilometer,Clear,Medium,Morning,Bike,33.0,8.0,58.0
4079,23.65 km,Cloudy,Medium,Night,Bike,31.0,1.0,122.0
4080,18.55 km,Clear#,High,Afternoon,Bike,12.0,4.0,107.0
4081,22.13 km,Foggy@,High,Morning,Bike,19.0,8.0,161.0
4082,5.46 km,Clear,Medium,Evening,Bike,5.0,8.0,30.0
4083,14.9 km,Windy,Low,Evening,Bike,10.0,5.0,66.0
4084,17.68 km,Clear@,High,Morning,Scooter,11.0,4.0,113.0
4085,17.16 km,Clear,Medium,Afternoon,Bike,15.0,7.0,73.0
4086,10.5kilometer,Clear,Medium,Afternoon,Bike,5.0,3.0,42.0
4087,0.88 km,Foggy,Low,Afternoon,Bike,11.0,1.0,16.0
4088,14.78km,Clear,Low,Morning,Bike,18.0,9.0,57.0
4089,6.7 km,Cloudy,Medium,Afternoon,Car,6.0,9.0,45.0
4090,11.53 km,Windy,Medium,Morning,Bike,32.0,5.0,
4091,23.96 km,Cloudy,Medium,,Bike,16.0,9.0,112.0
4092,10.28km,Clear@,Medium,Evening,Bike,5.0,9.0,43.0
4093,21.08 km,Foggy,,Night,Scooter,30.0,4.0,138.0
4094,5.12km,Windy,High,Evening,Bike,8.0,5.0,42.0
4095,16.98 km,Clear,Medium,Morning,Bike,6.0,8.0,65.0
4096,24.44 km,Cloudy,Medium,Afternoon,Scooter,32.0,2.0,162.0
4097,3.0 km,Foggy,Low,Evening,Scooter,29.0,9.0,50.0
4098,0.7 km,Foggy,Medium,Afternoon,Bike,28.0,2.0,40.0
4099,11.12 km,Clear,High,Evening,Scooter,8.0,7.0,75.0
4100,2.77 km,Rainy,Medium,Morning,Bike,16.0,4.0,40.0
4101,18.84kilometer,Clear,High,Evening,Bike,11.0,2.0,121.0
4102,22.91 km,Clear,High,Night,Scooter,,7.0,113.0
4103,11.13 km,Clear,High,Afternoon,Bike,29.0,6.0,94.0
4104,6.84 km,Clear,Low,Evening,Scooter,9.0,1.0,40.0
4105,11.14 km,Cloudy,Medium,Morning,Scooter,17.0,4.0,87.0
4106,18.22 km,Cloudy,Medium,Morning,Car,24.0,7.0,141.0
4107,0.72 km,Clear,High,Afternoon,Bike,33.0,7.0,42.0
4108,14.94 km,Clear,Medium,Afternoon,Bike,28.0,3.0,97.0
4109,15.53 km,Clear,High,Evening,Bike,7.0,5.0,89.0
4110,16.12 km,Foggy,Medium,Evening,Scooter,17.0,4.0,136.0
4111,6.43 km,Windy,Low,Morning,Bike,6.0,5.0,27.0
4112,17.99 km,Clear,Medium,Morning,Bike,31.0,1.0,124.0
4113,2.74 km,Windy,Low,Morning,Scooter,,8.0,41.0
4114,5.38 km,Clear,Low,Night,Bike,23.0,8.0,21.0
4115,22.0 km,Cloudy,Low,Evening,Bike,10.0,8.0,98.0
4116,18.6 km,Foggy@,Low,Night,Bike,28.0,9.0,85.0
4117,0.84 km,Clear,High,Afternoon,Bike,7.0,4.0,19.0
4118,6.59kilometer,Cloudy,Medium,Morning,Scooter,17.0,3.0,59.0
4119,5.75 km,Clear,Low,Evening,Bike,30.0,4.0,51.0
4120,7.13 km,Clear,Medium,Afternoon,Bike,22.0,5.0,53.0
4121,6.57 km,Cloudy@,High,Afternoon,Scooter,12.0,5.0,51.0
4122,2.03 km,Foggy,Medium,Afternoon,Bike,15.0,5.0,26.0
4123,11.74KM,Cloudy,High,Evening,Scooter,17.0,5.0,104.0
4124,18.45 km,Windy,Medium,Evening,Bike,14.0,2.0,120.0
4125,15.36kilometer,Windy,High,,Bike,34.0,1.0,152.0
4126,16.99KM,Clear,Low,Evening,Scooter,25.0,4.0,103.0
4127,2.49 km,Clear#,Medium,Evening,Bike,17.0,1.0,37.0
4128,23.81 km,Cloudy,High,Afternoon,Bike,28.0,7.0,152.0
4129,21.04 km,Cloudy,High,Evening,Bike,16.0,2.0,147.0
4130,20.22 km,Clear,High,Morning,Bike,32.0,2.0,152.0
4131,20.66 km,Foggy,Medium,Night,Bike,8.0,9.0,81.0
4132,23.35 km,Rainy@,Low,Morning,Bike,26.0,2.0,151.0
4133,13.83 km,Clear,Medium,Morning,Bike,33.0,9.0,85.0
4134,5.41 km,Cloudy,Low,Evening,Bike,26.0,2.0,61.0
4135,15.61kilometer,Clear,Medium,Afternoon,Car,21.0,3.0,107.0
4136,18.7 km,Cloudy,Medium,Evening,Bike,9.0,3.0,104.0
4137,18.58 km,Windy,Medium,Afternoon,Scooter,22.0,2.0,129.0
4138,13.28 km,Windy#,High,Evening,Bike,6.0,6.0,88.0
4139,2.18 km,Clear,Low,Morning,Scooter,28.0,6.0,37.0
4140,9.59 km,Cloudy,Medium,Evening,Bike,22.0,3.0,73.0
4141,nan,Cloudy@,Medium,Morning,Scooter,5.0,4.0,128.0
4142,14.82 km,Clear,Medium,,Scooter,28.0,7.0,75.0
4143,13.69 km,Clear,Medium,Afternoon,Bike,15.0,2.0,63.0
4144,7.09 km,Cloudy#,Low,Afternoon,Bike,9.0,3.0,39.0
4145,9.53 km,Cloudy,High,Morning,Scooter,16.0,5.0,92.0
4146,22.44 km,Clear,Medium,Night,Scooter,20.0,3.0,106.0
4147,16.83 km,Clear@,Low,Evening,Bike,30.0,3.0,94.0
4148,19.79KM,Clear,Medium,Afternoon,Bike,34.0,9.0,98.0
4149,11.63 km,Clear,Low,Night,Bike,22.0,3.0,50.0
4150,15.94 km,Cloudy,Low,Night,Scooter,31.0,3.0,91.0
4151,6.59 km,Clear,Medium,Afternoon,Bike,19.0,3.0,54.0
4152,17.78 km,Clear,Low,Morning,Bike,28.0,9.0,81.0
4153,10.98 km,Windy,High,Afternoon,Bike,31.0,5.0,97.0
4154,11.34 km,Clear,High,Afternoon,Scooter,15.0,4.0,86.0
4155,16.41 km,Cloudy,Medium,Afternoon,Scooter,17.0,7.0,92.0
4156,23.44 km,Foggy,High,Night,Bike,6.0,5.0,117.0
4157,2.07 km,Cloudy#,Medium,Morning,Bike,29.0,6.0,49.0
4158,20.71 km,Rainy,Low,Evening,Bike,5.0,7.0,97.0
4159,7.66KM,Clear,Medium,Night,Bike,7.0,2.0,34.0
4160,11.38 km,Clear,Medium,Evening,Scooter,28.0,1.0,100.0
4161,1.04 km,Cloudy,Low,Afternoon,Bike,29.0,9.0,28.0
4162,,Cloudy,High,Evening,Bike,17.0,3.0,77.0
4163,12.81KM,Clear,High,Evening,Bike,5.0,3.0,73.0
4164,1.88 km,Cloudy#,High,Morning,Bike,23.0,5.0,48.0
4165,12.53 km,Windy,Low,Evening,Bike,29.0,9.0,73.0
4166,23.21 km,Clear,Low,Afternoon,Scooter,22.0,5.0,110.0
4167,3.08KM,Cloudy,Low,Afternoon,Scooter,25.0,9.0,29.0
4168,19.23 km,Cloudy,High,Evening,Bike,17.0,7.0,129.0
4169,10.54kilometer,Rainy,High,Morning,Bike,33.0,8.0,129.0
4170,16.55 km,Rainy@,High,Night,Bike,6.0,6.0,96.0
4171,6.88kilometer,Rainy,Medium,Evening,Scooter,19.0,7.0,75.0
4172,4.41KM,Clear,Medium,Evening,Car,,7.0,35.0
4173,4.43 km,Clear,Medium,Afternoon,Bike,22.0,5.0,42.0
4174,2.23 km,Clear,High,,Car,14.0,6.0,29.0
4175,5.05 km,Cloudy,High,Evening,Bike,32.0,4.0,76.0
4176,16.77 km,Rainy,Medium,Evening,Bike,25.0,7.0,132.0
4177,22.1 km,Foggy,Medium,Morning,Scooter,26.0,2.0,183.0
4178,20.45 km,Cloudy@,High,Afternoon,Bike,15.0,7.0,116.0
4179,17.29 km,Cloudy,Low,Evening,Bike,29.0,6.0,99.0
4180,3.21 km,Cloudy,High,Evening,Bike,12.0,7.0,42.0
4181,7.59 km,Clear,Medium,Evening,Bike,28.0,1.0,74.0
4182,8.09 km,Cloudy,Medium,Morning,Bike,28.0,1.0,82.0
4183,6.62 km,Cloudy,High,Evening,Scooter,16.0,1.0,75.0
4184,13.12 km,Foggy,High,Evening,Scooter,28.0,3.0,154.0
4185,13.62KM,Clear,Medium,Afternoon,Car,5.0,1.0,85.0
4186,9.24kilometer,Foggy,High,Morning,Bike,12.0,3.0,73.0
4187,9.17 km,Cloudy,High,Morning,Bike,21.0,3.0,79.0
4188,20.8 km,Clear,Medium,,Car,30.0,1.0,159.0
4189,19.84 km,Clear,Medium,Evening,Scooter,32.0,8.0,132.0
4190,8.04 km,Clear,Medium,Morning,Bike,12.0,3.0,50.0
4191,22.89 km,Cloudy,Medium,Afternoon,Bike,7.0,4.0,110.0
4192,23.84 km,Clear,High,Evening,Bike,21.0,3.0,162.0
4193,8.51 km,Clear,Low,Morning,Car,13.0,5.0,50.0
4194,9.18 km,Foggy,Low,Morning,Bike,24.0,7.0,63.0
4195,12.89 km,Cloudy,High,Evening,Bike,31.0,5.0,130.0
4196,23.56KM,Rainy,Low,Evening,Scooter,23.0,3.0,171.0
4197,21.97 km,Clear,High,Evening,Car,18.0,5.0,183.0
4198,3.01 km,Cloudy,Low,Evening,Bike,,3.0,25.0
4199,10.12 km,Clear,High,Evening,Car,13.0,9.0,81.0
4200,14.06 km,Windy,High,Evening,Bike,6.0,3.0,96.0
4201,12.83 km,Clear,High,Evening,Scooter,24.0,4.0,122.0
4202,5.25 km,Cloudy@,High,Evening,Car,23.0,9.0,80.0
4203,21.54 km,Cloudy#,Low,Evening,Bike,20.0,4.0,110.0
4204,17.09 km,Cloudy,Medium,Night,Bike,28.0,2.0,97.0
4205,21.03 km,Rainy,High,Morning,Scooter,26.0,6.0,208.0
4206,21.54 km,Clear,High,Morning,Bike,6.0,5.0,109.0
4207,18.83 km,Clear@,Low,Evening,Bike,31.0,5.0,98.0
4208,11.26 km,Rainy@,High,Evening,Bike,13.0,6.0,104.0
4209,15.46 km,Cloudy,Low,Evening,Scooter,23.0,6.0,90.0
4210,4.43 km,Clear,High,Night,Bike,10.0,9.0,22.0
4211,17.0KM,Clear#,Medium,Afternoon,Scooter,29.0,2.0,116.0
4212,4.89 km,Rainy,Medium,Night,Bike,32.0,3.0,58.0
4213,17.5KM,Foggy,Medium,Morning,Scooter,5.0,4.0,108.0
4214,6.13km,Cloudy,Low,Night,Bike,15.0,4.0,
4215,3.38 km,Windy,Medium,Evening,Bike,10.0,2.0,42.0
4216,4.55 km,Cloudy,Medium,Morning,Bike,17.0,4.0,42.0
4217,0.55 km,Clear,Medium,Evening,Scooter,18.0,9.0,25.0
4218,18.11 km,Clear,High,Morning,Scooter,,8.0,138.0
4219,18.44 km,Cloudy,Medium,Morning,Car,29.0,7.0,146.0
4220,13.12KM,Cloudy,Medium,Morning,Bike,29.0,5.0,88.0
4221,4.45 km,Rainy,High,Morning,Car,33.0,3.0,118.0
4222,2.55 km,Cloudy,High,Evening,Bike,31.0,4.0,65.0
4223,0.97 km,Foggy,Low,Afternoon,Bike,30.0,1.0,37.0
4224,4.56 km,Cloudy,High,Night,Bike,18.0,6.0,51.0
4225,22.33 km,Clear,High,Afternoon,Scooter,6.0,2.0,131.0
4226,6.42 km,Clear,High,Evening,Scooter,10.0,6.0,58.0
4227,999 km,Cloudy,,Night,Bike,30.0,,74.0
4228,3.08 km,Windy,High,Morning,Bike,6.0,6.0,31.0
4229,5.95 km,Clear,Medium,Morning,Bike,27.0,8.0,57.0
4230,13.22 km,Foggy,High,Afternoon,Car,24.0,9.0,129.0
4231,15.39 km,Foggy,High,Night,Bike,13.0,4.0,94.0
4232,6.51 km,Cloudy@,Medium,Evening,Scooter,12.0,1.0,54.0
4233,1.91 km,Clear,Medium,Afternoon,Bike,26.0,9.0,37.0
4234,10.08 km,Clear,Medium,Morning,Car,8.0,6.0,64.0
4235,6.24 km,Clear,High,Evening,Scooter,32.0,5.0,81.0
4236,5.88 km,Clear,Medium,Evening,Bike,7.0,5.0,36.0
4237,24.02 km,Cloudy,Medium,Morning,Bike,29.0,1.0,158.0
4238,15.6 km,Clear,High,Evening,Car,26.0,5.0,151.0
4239,14.14 km,Rainy,Medium,Night,Bike,7.0,7.0,59.0
4240,10.69 km,Clear,High,Morning,Bike,8.0,3.0,74.0
4241,11.01 km,Clear,Medium,Morning,Bike,31.0,4.0,84.0
4242,13.75 km,Cloudy,Low,Evening,Bike,12.0,5.0,67.0
4243,17.56 km,Foggy,Low,Evening,Scooter,24.0,9.0,111.0
4244,17.7 km,Cloudy,Medium,Night,Scooter,33.0,3.0,116.0
4245,4.71 km,Cloudy,Medium,Night,Scooter,24.0,3.0,52.0
4246,12.75 km,Rainy,High,Morning,Bike,29.0,8.0,133.0
4247,10.59 km,Rainy,High,Evening,Bike,23.0,9.0,116.0
4248,21.83km,Windy,High,Evening,Scooter,14.0,5.0,176.0
4249,15.97 km,Clear,Medium,Morning,Scooter,22.0,9.0,92.0
4250,13.55 km,Windy,,Morning,Bike,27.0,4.0,100.0
4251,3.33 km,Clear,Medium,Evening,Car,5.0,8.0,25.0
4252,15.34 km,Windy,Medium,Afternoon,Scooter,7.0,8.0,67.0
4253,3.37 km,Clear,High,Afternoon,Bike,30.0,7.0,53.0
4254,8.76 km,Windy,Medium,Morning,Car,23.0,7.0,84.0
4255,4.0 km,Foggy,High,Evening,Car,11.0,5.0,54.0
4256,17.46 km,Clear,High,Afternoon,Car,14.0,3.0,132.0
4257,5.55 km,Foggy,High,Night,Scooter,11.0,1.0,53.0
4258,10.1 km,Clear,High,Afternoon,Bike,29.0,1.0,94.0
4259,22.44 km,Clear,Medium,Night,Car,6.0,9.0,95.0
4260,5.51 km,Clear,High,Afternoon,Scooter,26.0,1.0,70.0
4261,12.94 km,Foggy@,Low,Evening,Scooter,,1.0,123.0
4262,10.77 km,Cloudy,Medium,Morning,Car,27.0,3.0,114.0
4263,0.94 km,Cloudy,Medium,Evening,Bike,22.0,1.0,37.0
4264,19.92 km,Cloudy@,Low,Evening,Car,5.0,2.0,124.0
4265,2.19 km,Foggy,Medium,Evening,Scooter,32.0,5.0,62.0
4266,12.12 km,Rainy,Medium,Evening,Bike,7.0,1.0,87.0
4267,14.24 km,Clear,Low,Afternoon,Scooter,25.0,5.0,
4268,15.9 km,Clear#,High,Evening,Scooter,33.0,9.0,136.0
4269,17.37 km,Clear,Medium,Night,Bike,14.0,9.0,59.0
4270,6.71 km,Cloudy,Medium,Evening,Car,7.0,1.0,58.0
4271,0.74 km,Clear,Medium,Night,Bike,6.0,5.0,9.0
4272,18.22 km,Clear,High,Afternoon,Car,31.0,9.0,138.0
4273,13.62 km,Windy,Low,Evening,Scooter,19.0,1.0,98.0
4274,20.98 km,Clear,Medium,Evening,Car,33.0,8.0,160.0
4275,20.62kilometer,Cloudy,Medium,Evening,Bike,18.0,8.0,113.0
4276,21.16 km,Clear@,High,Evening,Scooter,30.0,8.0,163.0
4277,12.38KM,Clear,Medium,Afternoon,Scooter,19.0,5.0,81.0
4278,8.67 km,Clear,Low,Evening,Scooter,14.0,5.0,48.0
4279,19.89 km,Clear,Medium,Night,Bike,15.0,1.0,86.0
4280,11.56 km,Windy,High,Afternoon,Car,26.0,8.0,116.0
4281,4.99KM,Clear,Low,Night,Car,28.0,2.0,45.0
4282,21.45 km,Clear,High,Morning,Bike,24.0,9.0,128.0
4283,22.12 km,Rainy,Low,Morning,Bike,6.0,9.0,97.0
4284,11.92 km,Rainy,Low,Afternoon,Bike,9.0,9.0,54.0
4285,2.35 km,Rainy,Low,Evening,Bike,14.0,8.0,32.0
4286,10.0 km,Foggy,High,Morning,Bike,12.0,7.0,84.0
4287,20.19 km,Rainy,Medium,Evening,Scooter,29.0,3.0,193.0
4288,22.59 km,Clear,Low,Afternoon,Bike,13.0,2.0,89.0
4289,5.49 km,Rainy,High,Morning,Scooter,18.0,9.0,74.0
4290,2.14 km,Cloudy@,Low,Morning,Scooter,24.0,6.0,39.0
4291,22.0 km,Clear,Medium,Morning,Bike,7.0,4.0,96.0
4292,10.04 km,Clear,Low,Afternoon,Bike,5.0,9.0,32.0
4293,13.77 km,Clear,High,Afternoon,Scooter,30.0,6.0,106.0
4294,24.22 km,Clear,High,Morning,Bike,20.0,5.0,146.0
4295,2.13 km,Clear,High,Night,Scooter,20.0,4.0,31.0
4296,16.38 km,Clear,Low,Evening,Scooter,,8.0,77.0
4297,2.32 km,Windy@,Medium,Afternoon,Bike,18.0,3.0,28.0
4298,9.7KM,Windy,Medium,Afternoon,Bike,23.0,7.0,65.0
4299,20.19 km,Cloudy,Medium,Morning,Bike,29.0,1.0,137.0
4300,11.12 km,Rainy,Medium,Evening,Bike,20.0,6.0,96.0
4301,24.93 km,Clear,High,Night,Scooter,25.0,9.0,123.0
4302,14.2 km,Windy,Low,Night,Bike,15.0,6.0,56.0
4303,8.37km,Cloudy,High,Morning,Bike,25.0,3.0,88.0
4304,5.89 km,Clear,Medium,Morning,Bike,19.0,4.0,49.0
4305,9.09 km,Clear,High,Night,Scooter,6.0,9.0,44.0
4306,9.63 km,Clear,Low,Morning,Bike,9.0,8.0,41.0
4307,2.18 km,Clear,Low,Evening,Bike,23.0,4.0,37.0
4308,9.55 km,Clear@,Medium,Morning,Bike,13.0,7.0,48.0
4309,11.87 km,Clear,High,Evening,Scooter,,1.0,105.0
4310,18.21 km,Clear,High,Morning,Bike,32.0,6.0,128.0
4311,16.59 km,Clear,Low,Evening,Scooter,16.0,8.0,81.0
4312,17.86km,Foggy,Low,Morning,Bike,17.0,5.0,97.0
4313,999 km,Clear,Medium,Morning,Bike,6.0,1.0,12.0
4314,5.83 km,Clear,Medium,Afternoon,Car,5.0,7.0,30.0
4315,16.71 km,Cloudy@,High,Morning,Bike,25.0,2.0,138.0
4316,12.36 km,Windy,Medium,Morning,Bike,15.0,1.0,83.0
4317,999 km,Clear,Medium,Morning,Bike,32.0,4.0,42.0
4318,20.21 km,Windy,High,Morning,Bike,12.0,8.0,130.0
4319,19.43 km,Clear,Low,Night,Bike,21.0,5.0,68.0
4320,13.94 km,Clear,High,Afternoon,Scooter,16.0,1.0,107.0
